district,province,agro_climatic_zone,season,farm_size_acres,variety,soil_type,irrigation_type,seasonal_rainfall_mm,avg_temperature_c,avg_relative_humidity_pct,fertilizer_kg_per_acre,previous_yield_kg_per_acre,pest_disease_level,planting_density_plants_per_acre,seed_rate_kg_per_acre,soil_ph,soil_organic_matter_pct,yield_kg_per_acre
Anuradhapura,North Central,Dry,Yala,2.3519146658591277,Hybrid_A,Sandy,Rainfed,601.3713467000757,31.257439350625376,80.07441055328667,107.70487952058838,2786.5696966052465,High,9928,5.690310046440398,6.643549398801461,2.6231185459646267,2885.6833862128087
Monaragala,Uva,Dry,Yala,1.3521685860569044,Hybrid_A,Loam,Rainfed,711.4094546294855,29.057709107504575,74.17001926695406,84.0489580520771,2443.6178010136446,Medium,9135,9.173167961244038,5.980251085992388,1.944195650645045,3052.051637836794
Monaragala,Uva,Dry,Maha,1.97015720810389,Hybrid_B,Sandy,Tube well,1109.8426156252074,31.106097038944135,81.48466592377973,40.98268811927023,2637.700535473382,None,10074,8.699219309047043,6.34762725614897,2.425020966816317,3845.1155900029366
Anuradhapura,North Central,Dry,Maha,1.7049315754013668,Hybrid_A,Loam,Tank,1008.1693860833627,29.70299796845118,71.32598239203091,79.833942252277,2893.04037554138,Low,9946,7.9122723114846485,7.200932065115482,2.6470688265925197,4205.20408504161
Anuradhapura,North Central,Dry,Maha,2.1401296518434987,Hybrid_A,Loam,Rainfed,878.2144096465895,30.673138375938812,68.04783955778217,77.13439663777166,3166.891689734272,Medium,10112,8.761298865050561,6.33970176324896,1.9308925440039264,3793.679238167091
Batticaloa,Eastern,Dry,Maha,2.1140692170280344,Hybrid_A,Clay,Rainfed,840.1250736158033,28.86538729634251,71.63834692877904,115.68267996396625,2811.3964512479192,Low,9447,9.055002074542559,5.310150605859207,1.620356273344732,3546.5986498762995
Monaragala,Uva,Dry,Maha,3.540842940887878,Hybrid_A,Loam,Tank,1135.8700425060172,30.102989562751723,74.42091316497387,78.37047743688242,3227.1288856648084,High,7315,9.269963144072953,5.929433894757445,1.45032070921129,4129.759682914164
Ampara,Eastern,Dry,Yala,1.5030401321008169,OPV_Local,Clay,Rainfed,741.7304186828968,27.973676961802248,64.77692090707484,39.20441903319503,2892.030517563139,Low,9343,7.549374476889516,5.8861545325075655,1.7518481115029778,2888.9266162013137
Monaragala,Uva,Dry,Maha,2.1498286100614408,Hybrid_A,Sandy,Tube well,887.0670280719835,30.233577215678437,64.96458790658085,83.95938060286858,2778.2097379557836,Low,7522,9.256432234784974,5.996862827239105,1.7926824247748296,3667.2253387059827
Monaragala,Uva,Dry,Maha,1.235693056177142,Hybrid_A,Sandy,Rainfed,1162.1307163236918,30.223767820756215,74.78794016072493,71.03983845907474,2576.86110259227,Low,10205,9.350252008260629,6.929022204757045,1.605049890182993,3678.208895633313
Ampara,Eastern,Dry,Yala,2.8690288048229875,Hybrid_B,Clay,Tank,768.20905519653,29.55420139673933,66.18593517263103,86.77743937097347,3615.3842165491087,None,8262,6.747930365050355,6.354093228501472,2.120656335592773,3797.566508471971
Badulla,Uva,Intermediate,Maha,3.3393707062737175,Hybrid_A,Loam,Tank,1093.830808884009,28.952851943732085,74.1039589060399,75.76825014033523,2412.271138639737,Medium,9302,9.679982435722382,6.513847846121298,3.236392776169647,3812.386893305302
Monaragala,Uva,Dry,Maha,1.9930701189855757,OPV_Local,Sandy,Canal,908.8061689704992,29.845910074153043,65.1105336312647,54.063767349910435,2686.872502837808,Medium,9829,9.080706759668827,6.418040951069356,2.2140596975783793,3318.7035143074945
Anuradhapura,North Central,Dry,Maha,1.145831905498671,Hybrid_A,Clay,Rainfed,1236.6812156224264,31.334747397470455,76.38184302297266,30.17695366243786,2554.034634019414,None,8816,6.921723937224037,6.414038427897451,2.2285235776889594,3969.020585767053
Monaragala,Uva,Dry,Maha,3.6277716733341974,Hybrid_A,Loam,Tank,1235.0366370577622,31.12793671545623,73.79418369721866,59.218904809807185,2329.2824917732955,Medium,10638,9.497563169100253,6.579869905320164,1.7838135013808307,4165.011353460915
Monaragala,Uva,Dry,Maha,2.1517751000009677,OPV_Local,Clay,Tank,829.8826527876791,29.822512818392575,81.06480491948622,33.2048097633919,2382.1535879272988,Medium,9578,7.950582184437612,6.586823975972462,2.1921197037088076,2996.9412226538534
Anuradhapura,North Central,Dry,Maha,1.2857379300272878,Hybrid_A,Loam,Tank,754.819176303294,30.622211856075957,72.74641651175655,63.4873114937955,3110.0333538119176,None,7232,8.279772420760544,6.6015434024374,2.076990640478075,3525.153981703249
Ampara,Eastern,Dry,Maha,3.18103789705923,Hybrid_A,Clay,Tube well,1266.1178236770277,30.086067570049803,76.15954083843428,44.785335844217414,3392.210884639482,High,9656,8.769635773184469,6.509622944936848,1.8359674992330843,4097.3240700888555
Anuradhapura,North Central,Dry,Maha,2.4078208344768273,Hybrid_B,Loam,Tube well,1307.074990703168,29.984004546300543,77.16139853231205,27.321263228118347,3013.3736211046676,Low,8867,8.908897441741127,6.161914115943606,2.705647739400846,4245.854634880681
Ampara,Eastern,Dry,Maha,1.895519409997362,Hybrid_A,Loam,Rainfed,1056.5032378340181,30.713356602776066,75.89397981893669,43.88306212826343,2350.1761696769454,High,8804,7.792654169502168,5.427760920625364,1.3784816402984446,3280.0400824865073
Anuradhapura,North Central,Dry,Yala,1.5199984492476442,OPV_Local,Loam,Tank,1058.5676938000804,26.818552464833253,68.36580712967731,87.50457949845409,2539.5821126864885,Medium,7709,7.751229904262111,6.600793274191196,1.722617505585899,3640.9787008196163
Anuradhapura,North Central,Dry,Maha,0.6996767013337994,Hybrid_A,Clay,Canal,1120.8529081290812,27.94061782363686,80.02054799218992,97.08633798264229,2699.1771292722124,Medium,9758,7.668164315486463,6.337052418571195,1.4906474930749354,4072.2678097717762
Batticaloa,Eastern,Dry,Yala,1.9629328586380883,Hybrid_A,Sandy,Canal,457.60731965457603,31.805105721730207,70.89533455255052,68.28609674043156,3318.306627009483,Low,9346,9.088520755565678,6.960533884387048,1.7846697893059098,3006.831640723463
Badulla,Uva,Intermediate,Maha,2.57244052210764,Hybrid_A,Loam,Canal,1344.986630609826,27.41886829573066,76.02754783901356,62.953812242059556,2214.8907905414217,Medium,10369,9.598542577201705,6.514525160167441,2.4704560978853047,4238.408645984523
Ampara,Eastern,Dry,Maha,0.9566713787977043,Hybrid_A,Loam,Rainfed,831.6545249885507,29.293593818198563,69.07171020155872,69.9824195924309,2545.941722942872,None,8767,9.162767116318118,5.9688735417824095,2.0969369864262,3335.9403137657764
Anuradhapura,North Central,Dry,Maha,1.303871514975424,Hybrid_B,Clay,Rainfed,1304.5396840294713,29.89718080751981,78.30488458230785,67.36069365439145,2270.3464471827447,Medium,10819,7.83709153878686,5.877584700981675,2.4018921334685537,3834.638888043051
Anuradhapura,North Central,Dry,Yala,1.5272165931576505,Hybrid_B,Loam,Tank,1114.929618773213,28.632954873136857,72.34559849260181,50.09821266677554,2908.802072279128,Low,8835,8.46808982185342,6.46750817590674,2.4724609998286446,4004.428729589722
Monaragala,Uva,Dry,Maha,0.3404987173671914,Hybrid_A,Clay,Canal,1010.6054792459702,30.47804096103186,72.11815677383416,61.1081447546333,3109.0682080075276,Medium,9793,7.753749281325001,7.195208851261092,0.6510482870518144,3658.765817414302
Anuradhapura,North Central,Dry,Maha,1.4683394305826634,Hybrid_A,Loam,Tank,1051.5312708263532,28.792184322664433,77.09156642801949,70.67351822556371,2727.1116261722245,Low,8735,9.725577503668095,6.182467068910986,1.008626002025642,3858.989075815921
Kurunegala,North Western,Intermediate,Maha,2.6021973184113816,OPV_Local,Clay,Rainfed,1105.7514481704222,27.556128949801224,65.01803849726286,63.1461121103922,2505.855104030652,Low,6718,10.81828913377923,6.229907313674835,0.4249528788376693,3459.499334791804
Badulla,Uva,Intermediate,Maha,3.4682317187955904,Hybrid_B,Sandy,Tube well,1484.7098144344454,26.50887655767498,87.22060397270222,50.646853319393315,2493.8075131828255,Low,8889,9.533561512191167,6.7048322291815134,1.865420224277758,4300.0
Badulla,Uva,Intermediate,Yala,2.7638166250294365,Hybrid_A,Loam,Tank,921.527891167296,25.91858756127044,76.17486791139551,68.34235953411871,3121.409286655808,High,7488,8.881119114334243,6.918066552130029,1.3278583593693003,3565.052183325689
Anuradhapura,North Central,Dry,Yala,0.3,Hybrid_B,Clay,Tank,1046.7143167682211,29.206002481182853,56.317705999534034,87.12067461217835,3308.7186399795783,Low,10005,7.095296827839878,5.53744270837476,1.6127303997520386,4162.325592099103
Monaragala,Uva,Dry,Maha,1.7422000655506307,Hybrid_A,Clay,Rainfed,1085.890083945092,29.069865553300165,70.24874546653727,45.77181538456056,2963.0067676274016,High,9922,7.949472761631836,7.2397448309049715,2.1636045840603475,3614.4697027421453
Vavuniya,Northern,Dry,Maha,2.5222672727682984,Hybrid_A,Clay,Canal,1016.5370078650103,29.50568659798711,68.39645304782127,59.152938705836554,2613.1298168561807,Medium,7986,8.430757838749173,6.5488730343250054,2.1995651799735247,3486.0402797838865
Ampara,Eastern,Dry,Maha,2.6147340916278625,Hybrid_B,Loam,Canal,517.0690174237369,30.542160358394735,80.8244268375877,63.203881939561995,2905.210125683039,None,8044,8.899828589787619,7.507472401276353,0.3622849678246738,2927.434275518012
Monaragala,Uva,Dry,Maha,2.656916647241924,Hybrid_A,Loam,Rainfed,785.6879880625206,29.194569522412134,67.38310661882574,68.48519216906215,2463.845409658786,None,8647,7.359918897866327,6.82871527643173,1.6720823718013837,3294.5886200334903
Badulla,Uva,Intermediate,Maha,1.9396295249182498,OPV_Local,Sandy,Tank,1165.1610734246249,27.710103705860025,71.68783638463927,93.09521439227761,2432.1762415631847,Low,9879,8.432761701839583,6.785268934934039,1.3628816240188715,3749.3732907854633
Ampara,Eastern,Dry,Maha,0.3336306155233144,Hybrid_A,Sandy,Tank,1341.1547738339643,27.942692455786222,74.07312834179751,77.66495879443028,3951.2930446625755,Medium,8513,7.717605145999632,6.557920124207792,1.2526661891213813,4300.0
Anuradhapura,North Central,Dry,Maha,1.4234390751037838,Hybrid_B,Clay,Canal,1009.4682303756998,27.88522309649053,76.12618164758463,55.815465955869875,2965.1217529300357,Low,9848,7.7471617221887845,6.1865727369845755,2.6101588660039186,3856.719223628081
Anuradhapura,North Central,Dry,Maha,2.4714094003491205,Hybrid_A,Loam,Tank,1227.940189091839,29.84142584394451,69.40829845092541,60.58673837969856,3019.772856741698,Low,8512,7.860738620565182,7.2903660080473776,1.5152630637341753,4300.0
Monaragala,Uva,Dry,Maha,2.27476378568297,Hybrid_B,Loam,Tank,971.89297806184,30.02307061057406,89.12664794503257,78.41365953940729,3017.1126668322404,Low,8571,7.268453576543698,6.860766213936592,1.475912499816601,3909.139825720163
Ampara,Eastern,Dry,Maha,3.6038017588585616,Hybrid_B,Loam,Tank,1175.1096089538062,28.64029438078707,78.42835065544448,97.43606422345937,2780.582994145903,Medium,10008,8.676081122089501,6.8115308941153465,3.9658376185612223,4300.0
Hambantota,Southern,Dry,Maha,2.2697559191203354,Hybrid_B,Loam,Tank,929.7158523895259,30.92421818991176,71.40634234235876,58.54002421415028,2927.7884504384233,High,8381,8.465152520341663,7.185812820729372,1.4697206709979476,3519.580135606495
Anuradhapura,North Central,Dry,Maha,1.3456757960718053,Hybrid_A,Loam,Rainfed,1690.573892149062,30.437950872615847,75.77231580939608,58.45985564172671,2658.4751608150896,None,7464,10.47453958216529,6.521009892040257,2.027364432778195,4300.0
Badulla,Uva,Intermediate,Maha,0.4493438687879585,Hybrid_B,Sandy,Tank,1257.8238421017647,28.149966449659722,82.9316732634744,49.79735091867863,2665.3913534954895,Low,8071,9.72508546324849,6.9770888212074915,3.270783483263971,4057.407895255736
Badulla,Uva,Intermediate,Maha,3.6720311929988823,Hybrid_B,Loam,Rainfed,1544.113552514652,28.8264200295291,74.66615002089047,76.18679287195987,2132.6284687479156,Low,8106,10.335987373247148,5.880544081659258,1.9066824222955372,4300.0
Ampara,Eastern,Dry,Maha,0.8946392271293677,Hybrid_B,Clay,Rainfed,970.8220013455624,27.884523020365137,73.4726781531659,66.92832376044505,2960.5656836385497,Medium,7345,8.485686387875203,6.9465163893921105,2.3005606118112416,3351.9265559615724
Badulla,Uva,Intermediate,Maha,1.888876491342912,Hybrid_B,Sandy,Tube well,1318.8569001988574,28.180110457392527,77.73561834618422,80.43791355091888,2668.9081589451375,High,9496,8.068881968901406,7.019404017997371,2.2475129676530408,4079.2757275192457
Ampara,Eastern,Dry,Yala,1.4246422218758072,Hybrid_A,Clay,Canal,1115.4523017963666,31.263024177320865,76.47422510951583,101.19946742366221,3233.283109365891,None,8558,9.419371750407835,5.822665347496087,2.030248145767707,4242.353868427882
Badulla,Uva,Intermediate,Maha,1.7958268909710786,OPV_Local,Loam,Tank,1193.4843341390163,27.163146010869557,77.91133501375576,103.1767750449801,3462.919037520612,Low,8591,7.113693402223772,6.0651510554412775,2.2357264182146377,4300.0
Monaragala,Uva,Dry,Maha,1.4630402411134347,Hybrid_A,Clay,Tank,1219.6713251532544,29.670472847173944,77.62609714544378,82.02624013448138,2768.282451068322,Low,9145,7.848214271924139,6.378324116032588,2.8386652956872034,4300.0
Anuradhapura,North Central,Dry,Maha,1.693668977310988,Hybrid_B,Sandy,Rainfed,1094.8312669995507,29.441095126316185,72.59723350399724,85.71479544295434,2358.7890367713417,None,9419,8.576047909208409,5.606774812064526,2.1658867731078937,3779.1184989266994
Badulla,Uva,Intermediate,Maha,0.8061841757776547,Hybrid_A,Loam,Tank,1079.5860569623214,27.89500697966037,80.648034510865,50.35834597379411,2361.448987097535,Low,8924,8.622264889103276,6.084892567943259,3.1801042258252457,3772.9317301211904
Ampara,Eastern,Dry,Maha,1.7383431765136752,Hybrid_A,Sandy,Tank,1097.3707467562854,30.252561893626563,66.5790880782592,68.2530354376164,3473.6919652204397,None,8826,7.73627502677149,5.7996046920615765,1.5591685121930288,4145.798010767023
Ampara,Eastern,Dry,Maha,1.5651420557409716,Hybrid_A,Sandy,Rainfed,1123.757076340565,28.40591718542658,70.54626185668116,57.24186143184237,2199.7540996860375,Low,7982,8.483821916902128,6.53435763340704,1.4212464404287926,3427.0601338904694
Anuradhapura,North Central,Dry,Maha,1.561383855458724,Hybrid_A,Sandy,Tank,1245.64134168633,30.718082196003245,82.24888384843997,40.2271329327901,2232.793665835345,Medium,9848,9.601632369317349,6.122382641911192,0.3,3721.3298256549606
Monaragala,Uva,Dry,Maha,0.9725125368392945,OPV_Local,Clay,Rainfed,1301.80423539588,29.952484675428902,70.82120839915265,70.6987308740151,2601.2258581947144,Medium,9422,10.356733438453636,6.073529448042302,2.1946239320423966,3809.282719789662
Ampara,Eastern,Dry,Maha,0.8810681601017771,Hybrid_A,Clay,Rainfed,1293.3608631766447,27.763687818918584,83.47921898026851,82.60661712458801,3009.0446355243507,None,8798,10.421841055395673,6.833045308962136,1.6426967986460221,4300.0
Monaragala,Uva,Dry,Maha,2.528447445788302,OPV_Local,Clay,Rainfed,1357.3175193390412,30.157867884982387,68.13292990238476,106.54818836749311,2976.781870037566,Medium,9328,8.561463429374191,6.899842215649376,3.2404694152894864,4300.0
Monaragala,Uva,Dry,Maha,2.9121442742008816,Hybrid_B,Loam,Rainfed,1269.2016844036664,32.60752680651201,76.17030093423824,64.17171053825642,2706.8092872009,Medium,10271,7.103892086816914,6.957081800488737,1.9113174211408919,4005.6920278163702
Badulla,Uva,Intermediate,Maha,0.9739873386415479,Hybrid_A,Loam,Canal,1732.4891764113224,27.917807630757252,69.92172528822032,60.56605782766862,3345.116794280045,None,7920,8.102425603513847,6.934218542844174,2.1396036110895973,4300.0
Badulla,Uva,Intermediate,Maha,2.1121846130401534,Hybrid_B,Clay,Rainfed,1279.5878599353139,27.62970817887571,84.46082472937161,54.15239168051646,1849.4788825576538,Medium,8597,8.916090334123922,6.212637151516725,1.53225695862075,3513.5603883373215
Anuradhapura,North Central,Dry,Maha,2.3721745376467767,Hybrid_A,Sandy,Canal,675.7461172468443,29.851395701901744,69.74499458702581,105.24818831150608,2971.922726466035,Medium,7740,6.640442739932181,6.123352998634855,2.4680929272831187,3495.8623781269744
Anuradhapura,North Central,Dry,Maha,2.0723278500465425,Hybrid_B,Sandy,Tank,1023.7430672362376,30.290561110146808,69.82948984577251,92.2920353596093,3063.063647922387,High,9674,10.57033078639601,5.238106237112342,2.427639346681859,3879.4236817486076
Ampara,Eastern,Dry,Yala,2.76069510077014,OPV_Local,Clay,Tube well,1081.7850949713957,29.470049697584916,71.87514107105348,70.44337800277548,2586.592082931598,None,10402,7.102159783481426,6.7374054452771786,2.4206882723290417,3694.33953758183
Monaragala,Uva,Dry,Yala,2.1812481796418943,Hybrid_B,Sandy,Tank,936.3950879310069,28.011642032214795,55.57178935698053,59.232929577945335,3673.185957189082,Low,8397,8.917453483584026,6.714995453029136,1.87117689815371,3808.0823571137066
Badulla,Uva,Intermediate,Yala,0.356339771984741,OPV_Local,Sandy,Tank,1224.9627412158572,27.603604864555507,82.95814701812685,71.12003871724743,2184.19798373962,Low,8479,9.486475468386296,6.282023492360109,2.730770215906997,3705.7044157539167
Badulla,Uva,Intermediate,Maha,2.58338993247191,Hybrid_A,Loam,Tank,1136.478765616934,29.361559309737117,78.9686978621743,87.15563386287157,2044.8636286802205,Medium,8081,10.795027855213396,6.784321301192565,1.1486663143757863,3837.137611525401
Ampara,Eastern,Dry,Maha,2.147267399435691,Hybrid_A,Loam,Tank,855.221501750317,29.172217754007477,75.25326023599341,30.881236056343646,2222.586194395255,Medium,8660,7.583633592436815,6.191591561178174,1.885946661055781,2981.498330127253
Ampara,Eastern,Dry,Maha,1.8747521925102606,Hybrid_A,Clay,Tank,1229.4792342116702,27.721492589475062,73.63714023079189,70.61815248707147,1673.5278323918842,Low,8355,8.863860123670083,6.304666956354097,1.5680020021266186,3776.770784762738
Badulla,Uva,Intermediate,Yala,1.3983674625444822,Hybrid_A,Loam,Tank,1144.2078731008519,29.17583156573796,85.71488150444226,71.33508112493928,2546.0134386350865,Medium,7719,10.654493131605143,6.269551341861374,2.3744800586722845,3906.557690804996
Badulla,Uva,Intermediate,Yala,1.42917792673687,Hybrid_A,Loam,Rainfed,1414.5061395025743,27.261478999970834,76.211876978043,45.06819136121487,2629.194969278676,Medium,7683,8.942927601430815,6.448514145306055,2.9324131738421295,3999.5687399551994
Monaragala,Uva,Dry,Maha,1.262947528772368,Hybrid_A,Sandy,Rainfed,1123.3417994607175,31.606535942154185,60.23191172242689,69.94988750088714,2542.1272987307625,Low,7075,7.262688769926608,6.188000218208262,2.226953750860292,3767.9407898705304
Ampara,Eastern,Dry,Maha,0.6531402502237664,Hybrid_A,Loam,Canal,1022.4376742447342,30.871877076035567,76.26302852153029,88.07535588162887,2941.6132395866334,Low,9208,5.978956920253349,6.293389329350162,1.4354672043990162,4212.777212873777
Anuradhapura,North Central,Dry,Yala,2.0589421147937776,Hybrid_A,Loam,Rainfed,1144.023278657969,29.81209977636936,69.73039427857553,41.48207416101447,3024.4147327080527,Medium,8106,8.234747414522426,6.8852607363774485,1.745108452129304,3755.2621606914386
